first_name,last_name,street_number,address_1,address_2,town,zipcode,state,date_of_birth,age,phone_number,soc_sec_id
bodhi,lambropoulos,3,,morago,ivanhoe east,2084,sa,19140310,31.0,08 84034732,9042922
thomas,hazell,114,burnie street,,berwick,2250,sa,19481101,11.0,02 58083625,5443876
erin,burleigh,29,geelong street,kilvinton village,athelstone,6061,qld,19720410,32.0,08 09419022,9058514
laura,block,1,cowie place,barkool,braddon,5680,wa,19791218,30.0,02 27089452,5665577
jenna,gully,31,fowles street,,exmouth,4067,,19560113,,,9839738
jordyn,wiechec,48,burkitt street,,allawah,2227,nsw,19081204,31.0,03 57481269,2971910
jack,drechsler,25,murranji street,,bullyard,4855,vic,19010813,,07 07796497,6766989
jessica,nguyen,55,boddington crescent,,granville,2825,wa,19241108,23.0,02 65724071,4603591
natalie,brokenshire,319,armytage circuit,retirement village,wilson,7249,sa,19381115,32.0,04 56908326,2844935
hannah,soulemezis,6,challinor crescent,,nowra,3490,vic,19711025,20.0,03 82598899,8488506
hannah,godfrey,15,moon place,stoney creek,west lakes,2776,nsw,19870519,,07 61888940,4995104
kallie,plessnitzer,5,lewin street,,sunshine,3155,nsw,19110629,22.0,02 76715704,9212073
juliana,mew,100,corringle close,,,3104,act,19240611,23.0,03 50481935,9494296
james,patafta,12,mckinley circuit,,campbelltown,3163,,19340911,26.0,02 88942421,8532216
raquel,dooley,651,kenyon circuit,iron shoe lodge,urangan,2650,qld,19500705,40.0,07 84778062,2058682
isabella,nyiro,,woronora street,,annandale,3051,qld,19370922,32.0,03 18638716,8674664
jordan,daish,37,mackney place,felbrigg,donnybrook,2720,qld,19750726,10.0,07 14286055,8140722
roberta,andretzke,15,brolga place,,cooks hill,4221,nsw,19310427,28.0,03 35930498,3997998
keeley,green,14,parkwood road,robin's cottage,taree,4510,vic,19331209,24.0,07 47632608,4570588
imogen,bloomfield,,mooyi place,the tops,harrington,6014,qld,19340124,,02 33159214,5158865
taylor,tiller,2,skertchly place,sherwood,ballina,3153,wa,,30.0,04 48769911,2920296
hanna,caruana,4,foxall street,upper gellibrand,waverley,4879,nsw,19510816,13.0,03 47248217,1488186
isaac,pulford,13,le souef crescent,haigh park,comet,3167,qld,19630128,31.0,02 16453071,6503716
matisse,badger,34,hanna street,stapleton station,forest hill,3084,vic,19901129,22.0,07 06008021,8993627
sarah,clarke,63,barrington crescent,,humpty doo,3039,sa,19480403,20.0,07 08779479,9385602
william,green,53,forbes street,,karalee,6210,vic,19320711,,07 08155539,1730023
thomas,etherington,327,oliver street,summit cottage,campsie,4067,,19581006,36.0,04 99350413,9795928
jessica,horsley,3,tench street,sect 341,para hills,7249,wa,19230524,26.0,04 69397417,8919401
emma,hambridge,4,o'loghlen street,,labrador,2566,nsw,19460529,23.0,03 72635430,5723057
thomas,wasley,36,,ellwood,aldinga beach,3109,nsw,19240114,31.0,07 97191497,1742955
jared,noble,20,lacey place,brindabella specialist centre,casula,2148,vic,19580721,22.0,08 03668431,9690009
amelie,paterson,79,moss street,,mona vale,2500,qld,19760521,12.0,03 62587688,2786900
joshua,ikonomou,89,clive steele avenue,,seaforth,6157,vic,19530412,33.0,07 97661363,1522048
ella,clarke,2,weathers street,,ascot vale,4020,nsw,19531226,23.0,03 60345277,2363081
zac,danisewitsch,196,fidge street,taskers village,kurri kurri,2480,qld,19250818,,04 03062874,2108677
jeremiah,stanley,23,arthaldo court,,safety bay,2026,nsw,19790930,20.0,07 53763433,3874433
sophie,huddy,26,read place,,childers,5255,nsw,,12.0,04 52080309,8766045
shona,colquhoun,7,macgregor street,,deer vale,2323,qld,19040309,10.0,08 90228948,3746485
braiden,webb,12,o'rourke street,,whittington,5253,qld,19341009,,02 44597472,6788687
alisa,rankine,26,sly place,dry rush,mannering park,6233,,19341109,27.0,04 87817229,5042098
kate,hope,15,nymagee place,sec 161,cooks hill,3166,nsw,19661026,25.0,02 16012318,9214103
bailey,webb,15,elder street,rosedale,aspley,2902,nsw,19331009,,08 59497289,1452743
samuel,stephenson,70,nangle place,grangemore,daylesford,5070,nsw,19291214,28.0,07 18225655,3488102
tai,lowe,11,nunan crescent,glenview,parramatta,3984,,19900212,31.0,04 02175006,9991178
matthew,emerton,15,kater place,,phillip,3074,nsw,19350407,24.0,08 66846779,7049102
bianca,white,10,cuthbert circuit,villa 2,dover gardens,3172,nsw,19510823,20.0,04 37830873,1653106
thomas,brentnall,29,tanderra crescent,,evanston gardens,4350,vic,,32.0,02 40604838,2281891
nicholas,vincent,6,shean place,,spotswood,2220,wa,,32.0,04 42547452,4048025
,fauser,9,lazar place,,cloverdale,2481,qld,19190522,,02 80857955,3558589
joshua,almeida,6,marulda street,,cranbourne,3150,vic,19240719,27.0,04 02552911,6018545
hannah,blackwell,128,hansen circuit,,parkdale,2430,nsw,19960311,30.0,07 64649322,5280016
cooper,van rossen,9,clarke street,,chelsea heights,2621,vic,19521118,35.0,03 78750878,7968161
joel,lowe,9,empire circuit,,ulladulla,2090,vic,19760519,30.0,03 48494951,7602468
renee,cannell,406,tivey place,,adamstown heights,3130,,19761113,40.0,02 64093420,3388393
isabella,premici,37,glover street,thirty creek,donnybrook,4870,wa,19110415,24.0,04 83146900,2400354
joel,lombardi,86,legge street,,cherrybrook,3180,tas,19200109,30.0,,3730835
caleb,gaskin,4,kidman close,nordale farm,canterbury,2830,nsw,19480501,24.0,03 27825121,7090230
robbie,kammermann,1780,leane street,,elimbah,2041,nsw,19551003,,08 51695380,5640347
ella,george,9,crisp circuit,,winston hills,3931,nsw,19610724,28.0,08 76979216,5808396
joshua,matthews,40,barrington crescent,optima lodge,mount gravatt,2196,qld,19310930,31.0,02 76886115,8725623
sarah,rexeis,75,wongoola close,bindaree,wyoming,3128,nsw,19140806,33.0,03 07423476,2661829
joel,walkley,8,loftus street,arndilly,bellbird heights,3102,nsw,19711025,30.0,03 11938517,7088531
silas,tiller,5,paroo place,,birmingham gardens,6147,vic,19970731,13.0,04 66356684,7597793
benedict,paine,138,kitchener street,,whitfield,5047,nsw,19810703,28.0,03 36413518,7816527
liam,white,176,daglish street,springbanks,riverwood,2077,sa,19350424,30.0,03 25198501,3640713
maconal,green,2,stenhouse close,,redbank plains,5046,vic,19531209,23.0,,8573758
riley,jozelich,162,cannan crescent,thurlimbah,ruse,2171,sa,19980730,19.0,04 39244382,6619648
lauren,renfrey,132,halifax close,kenley lodge,rapid creek,4800,vic,19620923,22.0,08 80648948,9335186
prudence,wiseman,65,brodribb street,,walgett,6008,,19400728,,02 18554496,2409889
sophie,richmond,3,wallaroo road,,bolwarra,5355,nsw,19300105,32.0,04 56937424,1607978
charlie,nguyen,4,erldunda circuit,,notting hill,4361,nsw,19160515,,02 03871994,6052079
amy,ryan,12,enright crescent,masonic memorial village,haddon,6066,qld,19810325,28.0,02 38386185,9550488
david,sedgley,15,chillagoe street,,billabong,4007,vic,19480208,19.0,03 97886693,8552897
jasmine,clarke,333,miller street,glenlogie,burnie,2026,qld,19381112,29.0,07 03269507,4106718
dominic,denholm,16,richter close,,port douglas,2340,nsw,19320226,25.0,07 21781436,6572454
mitchell,white,121,beaumaris street,terra nostra,wangaratta,2430,tas,19690326,22.0,07 24562822,5900892
lucy,paterson,231,wheeler crescent,the briar patch,carine,4405,wa,19861224,33.0,,4658106
patrick,parremore,16,roseworthy crescent,,mount elliot,2849,nsw,19291214,,07 09044996,6296349
fraser,white,25,harbison crescent,ohio station,american river,2126,wa,19810608,,08 52363554,9132827
samantha,corrie,9,white crescent,merrijig,brunswick west,2122,,,28.0,02 69971109,2195779
luke,blazey,8,christmas street,,paxton,2261,,,34.0,08 01624265,7077336
kayla,kinnane,16,bundock place,melita,highton,7173,qld,19451003,36.0,08 57075059,9071290
bailee,carie,44,hawkesworth place,,highett,3043,vic,19951005,11.0,03 32175001,7558851
paige,rees,12,rowntree crescent,rosetta village,willetton,7030,nsw,19560128,39.0,02 43212292,6329011
catherine,walley,65,archibald street,,wangaratta,2361,nsw,19210314,25.0,,9101415
henry,white,105,brazel street,,eagle heights,6149,qld,19200615,,08 60996862,1475897
logan,miles,4,warramoo crescent,buderim gardens village,bullengarook,2761,qld,19800110,32.0,08 39673697,7357374
ashleigh,white,5,kingscote crescent,swanleigh,wokalup,3782,vic,19880429,,03 33397749,7503675
bethany,white,,bennetts close,golf course entrance,mansfield,2089,sa,19410304,36.0,02 61419188,6872137
harley,sangfai,193,lloyd place,kilpara,hawthorn,5091,qld,19760316,24.0,,4930621
erin,,32,hardie close,,uranquinty,4122,nsw,19710306,28.0,08 94874189,4552099
alexandra,flacco,6,kosciusko avenue,,moorooka,3000,,19070928,,04 22338091,7475867
lochlan,zilm,,,,pymble,7018,vic,19120713,11.0,07 92435491,6650520
sam,bowerman,99,sutton place,brentwood vlge,moresby,6210,wa,19260102,24.0,08 65862879,5962909
lachlan,krecu,665,aronson crescent,,wanniassa,4101,vic,19110222,27.0,02 80395938,7561468
caitlin,dunstone,14,inlander crescent,hse 13,hoppers crossing,3690,,19761112,,02 76463446,5962381
nathan,webb,22,bussau close,tobruk hse,dulwich hill,2284,qld,19030803,28.0,07 05117635,9520368
rachel,ayres,34,rienits place,winfield estate,bayview,2430,,19430830,,07 63964862,2534568
amelia,bereza,11,clucas place,,scarborough,2478,vic,,33.0,08 57467460,9365615
harriet,maynard,9,gunning place,,lochiel,2216,sa,19150522,24.0,03 34220256,7614336
bailey,blake,28,carlile street,,balcolyn,2305,sa,19230323,33.0,04 92978182,2373642
zarlia,reece,24,,red hills,werombi,3730,nsw,,,07 39864986,9907366
phoebe,reinmuth,21,federal highway,,cape paterson,3184,tas,19261120,32.0,08 39666816,7771390
samantha,shilova,41,burraly court,,pemberton,2141,nsw,19430617,30.0,03 04299880,1353923
charlotte,elrick,179,musgrave street,woodleigh,waroona,4650,nsw,19920229,37.0,08 12316977,8666415
hayden,marzilli,114,the verge,roblinvale,camira,2486,sa,19091025,30.0,08 44259539,8886571
mitchell,fauser,18,namadgi circuit,,hawthorn,2090,tas,19140414,,08 05141068,3906108
sarah,stephenson,300,wattle street,jameson park upper swan,joondanna,5606,qld,19710830,,02 95545013,6002884
robert,sagadewa,64,fullerton crescent,,yarraville,,qld,19740505,,03 06067547,9979978
xavier,noble,865,jinka street,karma park,east hills,5045,nsw,19011104,31.0,08 46830457,6570874
liam,yunupingu,44,harrison street,,wanniassa,3225,nsw,19980609,22.0,04 48664740,7053638
riley,tiller,46,chipperfield circuit,,revesby,2075,vic,19080223,,04 98973700,6432746
jessica,kyprianoy,115,jeffcott place,,camperdown,4740,wa,19310818,28.0,07 38777525,2329036
connor,paine,29,jessup place,,hermit park,5046,wa,19040810,33.0,02 99963758,3574291
connor,clarke,252,lambell close,pacific bay villas,nairne,3165,vic,19671103,30.0,07 97942265,2796773
matthew,andretzke,54,moss street,huntington,frankston,4005,vic,19350327,24.0,08 34946774,4343670
matthew,moyse,13,newman morris circuit,,villawood,2076,act,19330508,22.0,07 71339151,5093059
chelsea,berry,13,hedger street,,seventeen mile rocks,4701,qld,,30.0,08 95278840,1606041
jairus,thredgold,7,bainton crescent,kingston tower,allingham,5280,,19990205,34.0,08 41109487,7374879
cooper,excell,40,crafer place,killarney,woodburn,3055,vic,19770630,33.0,07 50366160,6900457
bethany,george,14,knox street,mater professional centre,yungaburra,4740,vic,19000603,,03 75985477,1758536
caitlin,fitzpatrick,26,ivo whitton circuit,,thornbury,4350,vic,19390312,35.0,,2549044
,covino,14,smalley circuit,hopkins view,north ryde,4067,vic,19611110,33.0,04 03764676,8243868
lachlan,brock,3,heagney crescent,koonawarra merino stud,rosebud,2307,,,31.0,03 00103332,2138638
kelsea,paulsen,18,ern florence crescent,,rosebud,4215,vic,19401110,35.0,03 92745174,6431093
harry,mcgregor,1008,goyder street,,rochedale south,3106,wa,19280121,10.0,08 19059641,6907267
bodhi,quilliam,20,doutney place,,lalor park,4730,vic,19441020,,07 21477382,6723596
joel,ryan,100,sonder close,st francis vlge,northmead,4116,qld,,28.0,08 60535783,5611062
kristin,landow,87,keysor place,,westmead,5253,nsw,19760516,,08 42365028,8160546
charlotte,xiong,97,tanderra crescent,,macleay island,2257,nsw,19100616,,07 36723341,8301561
eden,combs,15,holder street,glen quoin,blacktown,5037,vic,19130226,25.0,08 23877700,5770881
,jessup,,fowler place,calma,mosman,6107,qld,19081106,,07 48762496,3131095
thomas,ukleja,2282,warramoo crescent,tureevale,cowra,6168,vic,19570501,32.0,04 94815236,3860421
shelby,paterson,6,totterdell street,,narellan,3074,qld,19110308,31.0,04 80754444,6680795
emma,webb,6,light street,,connewarre,2333,nsw,19400708,,08 26470362,9799058
gabrielle,white,118,belconnen way,,robertson,2480,nsw,19060612,25.0,04 28568131,7287838
,weaver,62,anzac park,,caulfield north,3046,nsw,19850419,28.0,07 02264067,7246479
zarran,bishop,27,morrison street,,dederang,3216,wa,19210622,28.0,04 25309992,3279485
brielle,graneek,7,batman street,,beaumaris,6163,nsw,19651024,,03 66878762,9106358
,chandler,450,davitt close,parry hse,port broughton,2022,qld,19760613,28.0,07 64932832,1160989
molly,,11,ashburner street,,loganlea,2567,nsw,19421003,21.0,03 26520159,6072565
daniel,benger,27,sanderson close,,hawthorn,2190,,19800225,30.0,08 40346861,2610631
silas,blake,1,miller street,,willetton,5050,nsw,19620918,29.0,08 41174621,9839332
madison,killin,4,crowe place,,berriedale,3620,nsw,,29.0,04 62678458,6720030
caleb,hide,11,hawkesworth place,glengara village,cooma,5280,sa,19131227,25.0,07 99409179,8331096
naomi,matthews,2,darmody street,athlone 2,lismore,3178,wa,19241114,33.0,03 02291925,2678252
chloe,stronach,3,stace place,,port macquarie,2570,nsw,19770808,34.0,03 38439182,6433828
,millar,12,tipper place,illawarra ret vill,bundaberg,7320,vic,19651127,,08 38286602,1276837
channing,quilliam,7,hamelin crescent,kalang,parkdale,2151,qld,19020413,21.0,08 29891689,9815439
morgan,burmeister,712,mullan street,wattle tree,mulgrave east,4670,vic,19930919,24.0,08 95503454,7385020
kaitlyn,weaver,16,mackenzie street,,leichhardt,3171,,19580227,21.0,02 45780773,9315862
lily,leggio,4,lachlan street,,greensborough,2576,qld,19291010,33.0,03 70702731,3458484
dylan,longman,32,,,sanctuary point,3170,wa,19020124,30.0,07 83337965,8010715
joshua,britten,10,bendigo street,,paddington,4670,vic,19940314,37.0,03 21275632,2868415
abbey,garden,6,dunlop street,,landsborough west,4160,vic,19550529,40.0,07 10339941,7898077
james,,7,medley street,,the rock,5162,nsw,19490924,38.0,07 43992062,9018692
talia,mahony,57,ambalindum street,brumby's run,kirwan,5040,sa,19811124,32.0,08 71413203,7815385
alana,matthews,6,sturt avenue,,croydon north,2220,wa,19431207,30.0,08 34030525,9096682
olivia,avoty,,howitt street,,clayton,3040,vic,19730121,12.0,04 71283438,9350112
bailey,trevan,,michell street,,avalon,4860,vic,19280825,31.0,08 90735390,9504570
kyle,kaylock,21,durville crescent,berkeley vlge,belrose,6152,,19301130,21.0,03 18055568,8649579
aleesha,stubbs,41,mayo street,strathmore vineyard,moss vale,4065,wa,19080829,28.0,04 35822860,2205628
ayden,clarke,9,chirnside circuit,highvale village,williamstown,2042,tas,19730116,27.0,04 71880786,8567970
sana,wiegold,11,crozier circuit,springbanks,narrandera,4714,qld,19350404,,03 09102770,4696826
erin,white,107,halligan place,,ulverstone,4879,wa,19980716,21.0,03 35411619,6956254
lauren,grubb,169,mcquade close,,moonah west,5118,qld,,27.0,07 12495871,4526924
sylvie,dolan,25,lloyd place,,lutwyche,6021,qld,19280324,32.0,,4833713
alexander,gearman,536,oxley street,,korora,6330,nsw,19810311,23.0,04 47569025,8456810
kelsea,white,92,cassia place,huntington,kirwan,2282,,19190507,33.0,03 74077584,1661047
taylah,rake,38,newman morris circuit,,duncraig,2126,qld,19780724,46.0,,5825685
rhys,la rance,53,crichton crescent,,hawthorne,2325,vic,19511112,31.0,08 33714927,5410023
levi,white,42,shackleton circuit,ainslie house,acacia ridge,6019,nsw,19840830,12.0,07 35948276,7413169
jordan,aldous,3,ormond street,,broome,2036,nsw,19841223,38.0,03 08025033,5586233
nathan,miles,22,eugenia street,,smithfield plains,6065,vic,19511028,,,3789689
catherine,shepherd,27,ebden street,karana homestead,preston,2263,qld,19660217,11.0,03 92243340,9515450
benjamin,couzens,81,dethridge street,ardroy-south,forest hill,4212,nsw,19181018,29.0,04 39732270,4380703
isobel,hoffman,65,cassinia street,nepean shores,punchbowl,5154,nsw,19520927,10.0,03 68111406,4785742
reganne,fey,95,popplewell place,smithfield house,lower templestowe,4300,nsw,,26.0,03 60997337,2176024
mia,laria,83,julia flynn avenue,,takura,3818,wa,19381216,20.0,07 82369305,6088063
spyke,ryan,15,douglass place,,hurstville south,0870,,19361104,10.0,02 13109989,7467820
amelia,coleman,42,goldner circuit,the willows,homebush,3065,qld,19921104,31.0,08 13691386,6150215
tiarna,wooley,25,cremin close,,rock valley,3685,vic,19680204,27.0,04 00121970,7194522
sophie,dallas,14,mcclure street,,rostrevor,5051,vic,19940928,21.0,08 85963675,6563000
alicia,binns,7,allchin circuit,,dandenong north,2137,sa,19460210,,,1069974
tara,hand,,clemenger street,,ballarat,3030,qld,19740121,29.0,02 14894774,3664717
william,clarke,11,pennington crescent,lutheran ret/villa,hawthorn,5082,qld,19510129,27.0,08 54541535,9775203
,bartel,11,daley crescent,,mount stuart,4157,qld,19320222,35.0,07 79274964,9166285
kylee,ryan,1,bucknel circuit,,brookfield,2068,nsw,,33.0,04 14991509,6485489
cain,royle,92,latchford street,treleen,wynyard,4670,qld,19950819,20.0,08 73426927,3739088
katelin,averis,46,antis street,,cronulla,3162,tas,,28.0,02 80774842,7705227
blake,somozo,353,mount vernon drive,,exeter,2150,qld,19200723,31.0,08 14127536,8030409
rupert,nguyen,7,de little circuit,brentwood vlge,ballarat,2111,wa,19160830,32.0,07 59112411,6799247
tayla,taubman,11,,pleasant view,glengowrie,3196,vic,19260610,40.0,02 93223513,4972313
logan,radovic,24,tuross close,,sunshine,5074,nsw,19201019,30.0,07 52917771,4966070
harrison,lace,11,newman morris circuit,,maryborough,5043,vic,19661114,24.0,07 73824992,2670205
paige,laing,2,norton street,,malvern,3187,nsw,19590829,22.0,03 70601791,5835754
sam,mcneill,13,boldrewood street,brentwood village,marsden,3178,qld,19220608,13.0,08 57058435,4234049
jake,pulford,62,white place,,wingham,4814,,19100326,30.0,08 61200685,6010166
courtney,andrae,81,de burgh street,,wendouree,4558,nsw,19540817,38.0,08 11227576,6788108
bethany,newbown,23,cory place,,hillside,3777,nsw,19110608,24.0,08 04403429,5015773
sebastian,ryan,846,baracchi crescent,,gleniffer,2216,,19060928,37.0,02 76765328,9104699
matilda,nederpel,17,monaro crescent,,yamba,3187,,19340126,32.0,03 87127167,3733614
kasey,mercorella,12,mault place,,pascoe vale south,2508,act,19790623,,02 59137094,9625109
sophie,vaninetti,14,knox close,ortawenah,,5038,vic,19041007,24.0,07 16796969,5219014
james,reid,123,ainslie avenue,,balhannah,4678,nsw,19170522,35.0,02 01786805,2827954
emma,croker,19,glenmaggie street,connemara,brighton,5063,vic,19770811,36.0,03 38746116,3349127
brock,maynard,52,marr street,,ballarat,0870,qld,19350408,32.0,07 42434498,3739126
georgia,heuston,14,saunders street,,prospect,3219,vic,19330918,36.0,08 46774532,1793245
danielle,witty,156,,inverneath,pacific palms,3070,nsw,19010202,,02 58476423,4938447
alexandra,robson,16,mcmanus place,mannix college,buff point,4220,vic,19730112,29.0,08 34799845,8923617
hattie,tolfts,12,laughton street,,ingleburn,4557,vic,19770728,26.0,04 13573148,7113376
ethan,whiteley,12,nivison place,,auburn,5097,vic,19530601,29.0,03 53665645,8128734
oliver,hefford,32,skinner street,,wanneroo,3311,vic,19860201,30.0,08 40182142,7116227
michael,pringle,32,lane place,omaha,brighton,3818,qld,19030301,,08 36572143,2246891
timothy,massara,147,carroll street,,hope valley,2218,nsw,19190919,31.0,02 71562531,7455032
natalie,sternbeck,6,eddy crescent,,ferndale,2207,nsw,,6.0,08 34751305,2207825
harrison,binns,57,olympus way,eden park,clarenza,2162,nsw,19740528,26.0,,9191174
brody,chawtur,159,strickland crescent,oak gate,port macquarie,4868,wa,19520211,8.0,08 76744426,6955282
louis,bishop,47,moulden court,alehvale station,geelong west,7015,qld,19220201,21.0,02 89293059,3332886
jake,tapper,249,vasey crescent,,mermaid waters,2131,act,19590923,,07 02825323,6977799
wade,dixon,2,ogilvie place,timbara,vinifera,3350,vic,19590216,24.0,02 17613088,4731053
katherine,priest,65,main close,section,battery hill,4211,vic,19320308,19.0,03 40943386,4660209
teagan,donaldson,,phelp court,,cronulla,2422,sa,19340518,,07 50210719,1730029
tarshya,daimanti,7,dooring street,,hackham west,0850,nsw,19860129,24.0,03 74847662,4346413
alexander,parr,5,stewart crescent,,wendouree,2065,nsw,19991001,,02 02890210,7715891
emiily,goetze,17,bunbury street,manning village,bacchus marsh,2112,vic,19930608,29.0,02 23850795,6777230
jake,sazaklidis,8,mccullock place,,lake wyangan,2069,vic,19441224,7.0,07 15031871,8218324
isabella,bowerman,14,bugden avenue,dalkeith homestead street,wendouree,3082,nsw,19700928,12.0,08 76846381,2412691
jayde,cropper,55,delamere street,aronui,coniston,3825,vic,19670606,34.0,04 65665310,7068771
michaela,hawes,140,,,goonellabah,3163,,19391126,25.0,03 12608967,3748737
madison,clarke,70,munro street,henry kemball village,lauderdale,2430,qld,19730323,6.0,02 00945940,7602605
brooke,ottens,,lansell circuit,ardersier,warriewood,2113,vic,,39.0,07 04759524,6110467
michael,hyland,25,ainslie avenue,taranna house,kingston,4486,,19911228,34.0,04 54735867,3896196
caitlin,rawlings,20,dane close,,joondalup,4208,,,19.0,08 19989703,3036315
channing,wilkins,2,bertel crescent,,lake tyers beach,2130,vic,19410305,31.0,08 33425782,1636684
finn,clelland,247,mirning crescent,tathra,ringwood,4069,vic,19770613,11.0,03 61317276,9931680
georgia,clutterbuck,350,hawker place,,westwood,2470,vic,19930109,,04 16416580,4010979
kailey,lanzotti,53,,,montmorency,3747,,19310216,40.0,02 45835911,2055705
cooper,arhipoff,236,titheradge place,,windsor,6148,,19980927,36.0,02 68193610,3802267
lucy,bishop,19,markell place,kellhaven,glen elgin,3207,vic,19920629,26.0,03 99563308,8876823
wilson,asser,34,earle street,,glenmaggie,2165,,,,08 26746831,7384158
isabella,wooley,20,dinnison circuit,grasmere park,,2604,vic,19020302,,,8243479
sebastian,toms,17,balfour crescent,,osborne park,6018,,19720805,27.0,02 22449574,2151335
barnaby,schoenberg,103,gundara street,linton,eaton,4152,act,19240604,23.0,08 65791952,4161148
noah,lemke,83,,,northmead,3550,vic,19280701,,07 23598535,5317629
noah,gowling,5,westhoven street,,highton,4211,sa,19901113,23.0,03 81550844,4868944
stephanie,webb,6,jondol place,,modbury heights,2430,nt,19050729,39.0,07 55955258,6886792
eliza,webb,2,o'sullivan street,,cooks hill,2450,qld,19771005,,03 01389987,8448552
rachel,jukic,63,warrego circuit,,colac,3122,sa,19740926,32.0,,6831899
isabella,chater,36,mataranka street,,campbelltown,4059,nsw,19540322,13.0,07 06012759,7309181
jasmine,jolly,20,buvelot street,,malvern east,6110,vic,19051118,29.0,07 82109529,7892726
aurora,bishop,3,yirawala street,peachtree centre,ashfield,4562,wa,19930227,,04 33097691,2118929
ella,brokenshire,8,jamieson crescent,,armidale,4103,vic,19011020,19.0,07 33204511,9739677
benjamin,mason,148,correa street,,howqua,3678,wa,19021204,26.0,02 96139553,2820959
ethan,bradshaw,21,vasey crescent,cascades,tingalpa,5159,nsw,19480127,31.0,02 41347931,2476048
lachlan,campbell,3,chaseling street,,flemington,2137,sa,19840416,26.0,04 82341895,7421793
declen,roling,148,callaway crescent,,modbury heights,4370,nsw,19180731,28.0,03 94484782,1430524
oliver,clarke,105,,kingaroy garden,cabramatta,4051,vic,19700802,,04 52493813,6217760
patrick,paine,30,elkedra close,warrambucca garden,kyogle,3152,qld,19000724,29.0,02 87475665,7207628
hayley,lewkowicz,18,ellenborough street,,mcdowall,3073,nsw,,,03 68704939,5316205
noah,wilkins,12,alawa street,miniacres,st agnes,4567,qld,,24.0,02 49146836,3656716
mia,tiller,48,dann close,,empire bay,3073,nt,19590210,26.0,03 45356983,2073934
noah,clarke,33,skinner street,,bridgewater,3690,nsw,19710307,22.0,08 18755521,3126005
jasmine,dimov,65,clubbe crescent,warra view,seven hills,2325,nsw,19621008,,02 19389183,9740990
jack,lodge,52,summerland circuit,garema place surgery,maryborough,4655,nsw,19640924,,04 46953242,7280103
lochlan,matthews,346,bingle street,,carine,2256,vic,19920311,30.0,03 91078687,7620461
shana,teague,,ballarat street,,dandenong north,2148,sa,19370812,28.0,08 38131839,7819043
finn,munam,17,marrakai street,beerenberg farm,crystal brook,2565,qld,19420324,26.0,04 49989808,6069538
kye,morrison,23,cowlishaw street,,tanilba bay,7116,qld,19100730,35.0,03 70454886,2371968
georgia,lavender,122,hamlet place,,currajong,4074,vic,19301027,25.0,08 24110757,5676323
abbey,huddy,57,learmonth drive,willandra,st kilda,4477,qld,19570601,25.0,02 99753206,5220283
joel,ranson,4,stieglitz circuit,,dalby,4064,nsw,19180801,25.0,08 95594822,6255687
jacob,matthews,92,,troyvic,mill park,3165,nsw,19010426,37.0,03 36883280,7208258
mitchell,vincent,8,lexcen avenue,poverty hill,ermington,3150,vic,19370615,25.0,08 04373521,7882623
sam,godfrey,9,coningham street,,maryborough,2541,nsw,19811127,,03 15439519,6754825
mitchell,reid,4,de graaff street,nioka,unanderra,3041,nsw,,34.0,04 39124489,3568617
jeremiah,mcgregor,186,amagula avenue,rosetta village,clifton park,5256,nsw,19050110,27.0,03 91613187,4758057
jacob,coulton,12,bindiri place,melrose clinic,corio,3030,vic,19700220,,04 73196046,5632202
joshua,lodge,55,dooring street,court units,wallsend,7249,vic,19581011,26.0,03 52916447,8280491
crystal,white,5,totterdell street,,wandiligong,2121,sa,19390116,22.0,02 06610684,9230511
trevor,beattie,13,howe crescent,,pascoe vale south,4151,sa,19940209,28.0,07 30628062,5517123
jade,wittchen,11,paterson street,kooyong,hawthorn,3149,qld,19850107,,04 66441983,8702789
,nou,1,roebuck street,,davistown,2486,,19010424,30.0,02 69562445,7159478
jamie,dolan,24,black street,,bondi junction,4032,qld,19381125,28.0,04 01875220,8603219
phoebe,mason,3,goldfinch circuit,skye lodge,landsborough west,3054,wa,19540220,,04 91063934,9197732
anton,rawlings,83,davitt close,sunnyspot farm,bayswater,3138,nsw,19540502,29.0,04 86552134,2057852
jack,harrington,23,,,port macquarie,2206,qld,19040117,29.0,07 64388186,4108049
clain,polmear,2,sheaffe street,nairn lodge,coombabah,2086,vic,19460421,28.0,04 62195991,7594583
paige,coleman,2,alroy circuit,,niagara park,2795,sa,19920526,32.0,08 75404342,7664761
olivia,gillard,51,forbes street,,little mountain,4163,qld,19440926,8.0,03 57364383,2699282
meg,clarke,,fink crescent,,toowoomba,4655,sa,19770421,24.0,07 94542007,9381706
trent,blake,236,thurlow place,,woori yallock,3300,qld,19570409,30.0,03 55503137,1791422
sarah,jolly,4,stutchbury street,,hendra,6020,,19510427,11.0,08 39224163,7104265
brooklyn,georgiadis,46,ashby circuit,,dayboro,2141,,19130127,27.0,08 82221858,6646080
caitlin,clarke,43,clive steele avenue,,mountain creek,4501,sa,19880619,,08 63814488,5545912
john,meaney,133,de burgh street,,mansfield,3612,wa,19620809,,02 83231133,5198290
jack,lock,7,mina wylie crescent,corcoran,southbank,2284,nsw,19070317,,04 52018967,6892307
mitchell,jolly,2,humffray street,coral house even tide,bayswater north,2469,nsw,19171009,27.0,07 40211619,1438883
shannon,robson,,eldon place,,south brisbane,3084,nsw,19441130,,08 48680950,4035475
